frag_6349	-22.45 -16.66 -17.72
frag_5763	-21.95 -22.41 -21.25
frag_1967	6.86 4.80 5.65
frag_5806	-8.20 -6.03 -4.00
frag_5485	-20.77 -20.58 -20.25
frag_0973	-22.34 -21.93 -20.64
frag_0030	18.24 19.37 19.64
frag_0467	9.50 8.89 7.70
frag_1459	9.51 15.34 14.21
frag_0734	-5.38 -0.25 -3.83
frag_6291	7.75 10.63 11.58
frag_4197	2.56 4.01 3.49
frag_0010	5.18 9.07 8.98
frag_1390	-2.91 2.46 -1.40
frag_2207	-18.00 -12.79 -13.91
frag_3931	-31.25 -28.88 -29.59
frag_3474	-16.61 -19.53 -18.85
frag_2476	0.87 2.42 0.26
frag_4925	17.35 12.45 10.52
frag_4120	3.29 8.10 6.57
frag_5414	-40.82 -34.11 -32.72
frag_2937	-18.99 -20.28 -19.17
frag_0420	-14.81 -10.20 -12.36
frag_4143	22.19 22.52 21.97
frag_4339	-19.63 -20.44 -20.42
frag_3076	-21.57 -26.97 -25.67
frag_2050	5.18 2.16 2.42
frag_0453	-0.28 -1.24 1.27
frag_5540	16.37 15.09 13.77
frag_6269	-28.64 -24.68 -24.34
frag_1602	52.29 42.18 42.11
frag_2144	-4.87 -7.89 -4.89
frag_3406	-12.15 -10.42 -11.70
frag_4041	-2.64 -3.99 -4.02
frag_3832	-24.41 -23.57 -23.18
frag_6055	13.10 7.70 8.93
frag_1637	3.98 -1.97 -0.57
frag_5463	7.73 5.82 6.40
frag_1147	2.08 6.44 7.28
frag_6384	-27.80 -28.27 -26.45
frag_5259	10.63 9.88 9.12
frag_0339	-4.00 -2.30 -2.31
frag_2838	26.84 24.26 25.74
frag_5344	-29.55 -29.04 -28.25
frag_4842	-27.14 -32.27 -29.51
frag_2843	-2.88 -8.60 -5.97
frag_0318	-6.86 -3.37 -5.15
frag_6136	11.02 12.05 12.20
frag_5031	21.42 19.28 15.93
frag_2449	-15.82 -15.19 -15.63
frag_6893	30.91 34.31 30.16
frag_2034	27.96 29.45 29.58
frag_3060	12.66 4.03 6.91
frag_7086	-14.41 -15.25 -15.20
frag_1007	-23.77 -19.42 -19.47
frag_5851	-4.12 1.88 0.06
frag_4262	-4.35 -10.38 -7.73
frag_5957	-26.41 -22.69 -22.38
frag_4608	25.69 23.17 19.73
frag_5561	51.11 51.38 48.51
frag_2821	13.23 6.23 8.38
frag_5473	-15.83 -10.70 -11.82
frag_3565	6.17 3.47 4.10
frag_4869	7.96 -8.75 -6.94
frag_2830	30.10 28.85 30.71
frag_6154	-16.86 -19.41 -16.15
frag_2078	5.75 2.01 3.04
frag_6618	-24.70 -29.73 -24.87
frag_3678	-6.12 -5.50 -5.79
frag_1724	-28.02 -23.80 -24.17
frag_1975	3.82 -0.29 1.67
frag_6597	-43.37 -39.51 -39.60
frag_3025	11.22 17.26 16.76
frag_0526	5.78 10.28 6.49
frag_1500	-13.46 -10.99 -12.21
frag_2076	10.37 11.94 11.28
frag_5269	-40.80 -42.10 -39.60
frag_0793	-26.23 -23.97 -24.34
frag_4726	9.69 8.27 8.30
frag_6107	-13.99 -14.62 -14.12
frag_6958	-31.21 -30.34 -30.17
frag_2841	5.37 5.60 4.95
frag_3593	-11.98 -5.50 -8.71
frag_6809	-18.82 -23.85 -21.91
frag_3823	-6.29 -3.28 -2.28
frag_6733	-3.61 2.17 1.18
frag_3715	-34.53 -35.30 -34.66
frag_5593	10.52 9.62 10.04
frag_2894	-31.69 -33.02 -31.88
frag_3182	2.49 -2.55 -0.44
frag_0098	10.56 10.00 11.42
frag_4895	4.08 1.80 2.88
frag_0754	-17.32 -17.25 -17.43
frag_0329	12.61 10.67 10.81
frag_6908	-0.24 -1.59 -1.83
frag_6984	-3.41 -1.96 -4.79
frag_4961	24.62 23.08 18.87
frag_6904	23.32 17.79 16.11
frag_1742	0.63 -5.37 -3.80
frag_2132	-22.84 -23.04 -23.06
frag_5348	-4.32 -5.95 -5.17
frag_3414	0.09 -1.36 -1.20
frag_0699	-0.11 2.35 1.18
frag_6181	-7.34 -5.85 -6.55
frag_3825	-23.71 -22.48 -23.14
frag_1758	-13.72 -13.50 -14.18
frag_0348	7.83 6.09 5.91
frag_6975	-28.19 -32.81 -32.51
frag_5742	4.06 3.12 4.63
frag_6158	21.33 18.89 16.46
frag_2769	-11.76 -8.26 -9.59
frag_4856	19.29 14.05 12.07
frag_0178	11.69 12.35 13.87
frag_1090	6.05 4.63 5.93
frag_6152	-18.33 -18.41 -15.53
frag_5006	16.47 15.05 12.03
frag_4550	68.52 57.85 56.98
frag_0150	1.09 5.65 4.58
frag_6249	6.20 4.80 6.72
frag_4307	22.32 20.81 22.36
frag_3067	62.79 53.86 52.79
frag_5488	-26.53 -27.91 -26.27
frag_6060	9.75 7.21 8.42
frag_1695	-2.22 -6.46 -5.26
frag_2370	-4.88 -4.92 -5.50
frag_4043	-10.36 -15.17 -13.59
frag_2714	-9.38 -5.22 -6.36
frag_4742	-20.66 -20.58 -21.98
frag_5920	1.54 5.26 4.37
frag_0359	-27.22 -31.39 -27.34
frag_0435	-2.39 0.76 -0.11
frag_3300	-9.90 -8.44 -9.08
frag_3759	13.95 11.89 13.18
frag_4237	26.75 28.78 29.28
frag_5811	-34.01 -26.83 -25.99
frag_2767	-12.44 -7.17 -8.80
frag_5598	-39.49 -36.46 -36.15
frag_2884	-14.91 -14.89 -12.97
frag_2512	-8.38 -8.25 -8.52
frag_1676	1.71 -0.22 1.54
frag_0697	-8.00 -4.07 -4.47
frag_5776	-26.42 -22.17 -21.45
frag_3767	17.72 21.70 21.22
frag_6175	-30.21 -37.11 -33.55
frag_4670	-22.83 -20.74 -23.00
frag_4822	6.10 -0.65 2.17
frag_3333	-9.57 -7.96 -9.26
frag_0100	21.34 24.56 23.26
frag_4877	19.43 17.13 13.68
frag_5891	20.43 21.25 17.31
frag_7061	59.44 56.66 55.99
frag_0905	-6.82 -7.00 -6.48
frag_0395	-33.24 -36.18 -32.76
frag_4391	-28.77 -28.68 -28.95
frag_6811	-18.83 -23.10 -20.66
frag_1491	-11.48 -12.27 -12.88
frag_0255	-15.53 -15.89 -16.26
frag_3655	13.51 16.53 16.76
frag_6400	-45.35 -42.19 -41.01
frag_4986	-13.02 -16.26 -17.04
frag_4062	12.11 15.60 13.90
frag_3625	-1.59 1.21 -0.57
frag_0543	-10.14 -8.33 -8.92
frag_2158	19.27 13.87 19.13
frag_1792	-0.78 -3.35 -4.39
frag_2473	-6.77 -6.38 -6.90
frag_6446	43.14 40.48 40.22
frag_2920	-29.33 -27.67 -27.45
frag_3425	-16.06 -13.21 -14.83
frag_5718	28.49 29.06 26.38
frag_6970	25.13 18.88 17.24
frag_3746	-0.56 1.77 -0.45
frag_5274	7.29 5.52 3.14
frag_3435	-1.21 -6.10 -4.20
frag_5735	-20.67 -19.32 -18.19
frag_6407	-29.01 -25.68 -25.10
frag_6479	6.05 7.67 8.71
frag_2521	-12.15 -9.70 -9.76
frag_3811	-19.29 -23.07 -22.17
frag_0206	1.64 4.19 5.88
frag_6354	32.98 35.74 33.06
frag_1315	-6.65 -5.74 -7.59
frag_3840	16.87 21.22 19.69
frag_3613	-23.22 -19.23 -20.80
frag_5060	-18.18 -17.61 -16.99
frag_6453	19.33 25.90 21.91
frag_5727	-30.00 -33.09 -31.29
frag_2820	8.77 4.54 6.79
frag_4177	4.90 12.67 9.22
frag_2800	-1.80 2.90 -0.89
frag_4180	26.45 31.78 30.31
frag_6595	-18.42 -20.54 -18.38
frag_5937	0.25 1.99 1.99
frag_3260	-9.37 -6.66 -8.98
frag_3209	-30.02 -34.44 -31.90
frag_5914	0.77 3.27 3.18
frag_2134	-32.25 -36.20 -34.47
frag_2869	9.73 4.85 6.44
frag_5399	-33.62 -30.06 -28.81
frag_4784	-47.03 -41.80 -41.04
frag_0097	11.01 10.82 11.41
frag_1187	13.20 7.23 10.03
frag_3302	-14.76 -14.39 -14.38
frag_2219	-22.48 -22.04 -21.47
frag_7057	80.61 75.82 77.96
frag_2607	-6.12 -4.78 -5.88
frag_6117	-21.10 -25.65 -20.43
frag_5734	-35.61 -34.08 -32.78
frag_3005	13.53 15.03 16.09
frag_5609	-18.75 -17.97 -16.63
frag_3029	-7.85 -2.67 -5.20
frag_7160	20.79 19.57 20.60
frag_0455	-28.03 -25.76 -25.19
frag_0381	9.42 10.37 7.64
frag_3876	10.14 8.27 9.66
frag_4316	-12.53 -16.45 -15.28
frag_4389	-18.39 -21.75 -20.20
frag_6636	-21.88 -21.35 -19.46
frag_3142	-10.25 -16.66 -14.75
frag_3789	-17.21 -13.67 -15.85
frag_4520	-14.42 -16.08 -15.19
frag_4769	9.56 5.79 8.22
frag_0232	0.48 -2.19 -0.72
frag_5013	-33.01 -30.19 -30.04
frag_2555	32.68 36.03 32.78
frag_2926	37.22 36.93 38.30
frag_2338	7.20 5.60 6.32
frag_4634	-7.99 -15.72 -14.79
frag_6558	4.53 4.80 4.78
frag_0494	-9.09 -5.37 -5.89
frag_0708	-2.92 -1.17 -2.07
frag_3354	-16.67 -16.93 -17.60
frag_6463	8.58 0.84 3.27
frag_1136	-30.98 -27.83 -27.72
frag_1373	-3.46 2.36 -1.08
frag_1505	-6.96 -4.42 -6.95
frag_1119	-19.83 -17.06 -19.42
frag_6336	5.63 12.85 10.71
frag_2200	-4.94 -7.01 -6.73
frag_4374	-10.74 -8.99 -9.44
frag_2382	-9.03 -9.19 -9.11
frag_0649	10.15 4.41 5.42
frag_6871	45.31 41.03 39.77
frag_3633	-16.79 -14.77 -16.07
frag_1154	-29.54 -27.91 -28.34
frag_2023	25.68 23.43 23.20
frag_6589	-28.50 -28.62 -25.94
frag_5375	29.01 27.44 26.49
frag_6140	-12.47 -16.00 -12.81
frag_3872	-14.99 -11.80 -14.15
frag_3416	-27.66 -25.91 -26.19
frag_6810	-6.88 -7.13 -6.18
frag_1711	-47.13 -48.10 -45.05
frag_1874	5.89 -2.91 -0.77
frag_4065	8.28 9.55 9.31
frag_5448	20.20 23.44 19.12
frag_4419	5.17 2.90 4.25
frag_0698	-2.58 2.62 0.92
frag_1245	2.71 3.39 3.07
frag_1765	-49.47 -46.79 -45.37
frag_2472	44.69 44.64 46.09
frag_0901	-31.02 -30.36 -30.62
frag_1587	-11.23 -19.95 -18.17
frag_0753	-22.91 -22.62 -22.66
frag_2310	-9.55 -6.28 -7.35
frag_2342	35.18 36.33 36.15
frag_1816	10.23 6.67 8.81
frag_5440	29.34 33.70 28.34
frag_5204	8.13 2.83 2.17
frag_3676	-14.30 -12.59 -14.24
frag_7020	-26.11 -24.44 -27.49
frag_0520	-14.54 -10.21 -10.57
frag_6094	7.95 5.66 7.21
frag_6205	15.44 14.92 17.12
frag_3336	-17.41 -12.96 -14.92
frag_5431	-3.07 -0.63 -0.68
frag_3201	-17.65 -21.30 -20.66
frag_3457	-19.41 -22.48 -21.44
frag_4581	17.49 18.27 15.88
frag_5301	-28.66 -29.45 -27.87
frag_1239	-17.68 -19.40 -20.14
frag_3211	-15.72 -14.67 -15.61
frag_6417	-25.19 -19.01 -19.31
frag_4827	18.80 20.00 17.70
frag_2153	-1.27 1.81 2.13
frag_6695	30.68 28.89 29.75
frag_3927	-16.42 -17.44 -16.96
frag_1165	86.35 82.79 84.78
frag_2657	6.38 5.35 5.57
frag_0569	1.85 3.01 3.34
frag_2500	-1.95 1.59 1.50
frag_3733	11.90 15.59 13.84
frag_2454	3.42 2.20 2.50
frag_4091	8.12 5.99 7.08
frag_2025	-4.01 -5.55 -6.59
frag_4966	20.94 5.66 5.52
frag_5411	6.57 7.95 5.30
frag_3332	-13.17 -14.10 -14.45
frag_4038	-13.20 -13.39 -14.26
frag_1632	-3.93 -8.93 -6.56
frag_4194	3.30 5.14 4.72
frag_6439	12.68 12.17 11.29
frag_0053	9.60 15.32 13.73
frag_5351	-18.19 -14.55 -15.12
frag_3125	3.26 -0.26 -0.66
frag_5245	-17.15 -13.74 -13.81
frag_6299	-1.02 -0.97 -1.35
frag_3783	-15.77 -17.46 -16.76
frag_4668	-21.94 -25.46 -22.54
frag_6350	3.81 5.68 5.14
frag_0720	8.44 9.33 8.57
frag_5393	-31.33 -25.90 -26.82
frag_0599	10.04 9.79 10.52
frag_2750	-16.27 -13.43 -13.57
frag_4243	15.14 17.60 17.81
frag_2891	-17.37 -20.23 -19.05
frag_0225	-20.01 -23.27 -22.33
frag_3837	-2.33 -1.91 -1.69
frag_2553	-1.31 1.02 -2.04
frag_3526	-1.82 3.81 0.80
frag_5822	-15.96 -13.96 -12.34
frag_2969	3.94 8.29 5.76
frag_4017	-2.83 3.14 1.13
frag_6891	26.30 21.86 23.15
frag_1626	1.11 -5.01 -3.39
frag_0369	3.06 1.39 0.03
frag_6176	-11.72 -10.35 -10.07
frag_4873	15.33 12.52 10.54
frag_5756	-13.54 -12.20 -11.07
frag_7056	47.70 48.23 48.03
frag_5604	-9.19 -12.18 -10.99
frag_0263	46.77 50.47 49.81
frag_0048	-8.66 -5.44 -6.11
frag_3373	-9.94 -7.62 -8.72
frag_6973	-25.69 -27.78 -27.37
frag_5075	20.09 19.14 16.28
frag_5926	2.81 5.87 5.17
frag_3978	-21.56 -15.59 -18.50
frag_4283	17.84 14.11 16.97
frag_0302	-9.10 -5.88 -7.21
frag_4891	6.40 7.19 6.90
frag_6185	18.09 15.82 13.36
frag_3094	44.13 32.41 32.46
frag_2009	6.04 2.97 5.11
frag_7109	52.35 48.94 51.82
frag_6878	43.26 39.83 38.05
frag_5176	-45.80 -40.55 -38.52
frag_2375	-5.45 -5.92 -6.55
frag_5796	60.31 59.35 58.55
frag_0103	-13.90 -8.33 -9.76
frag_6998	-29.35 -30.37 -30.84
frag_5484	-1.36 -0.49 -0.86
frag_6153	11.02 8.52 9.60
frag_3385	-2.44 -3.14 -2.97
frag_2744	7.45 11.02 9.75
frag_5629	-16.68 -16.83 -15.91
frag_1775	-32.13 -38.25 -33.71
frag_6141	-4.46 -2.62 -2.07
frag_2633	8.70 7.79 8.51
frag_3344	-27.55 -32.22 -29.78
frag_5683	-5.23 -3.85 -4.61
frag_3829	-33.36 -34.06 -33.35
frag_4022	16.62 21.94 21.52
frag_5317	-21.31 -19.52 -19.56
frag_1696	-49.33 -49.19 -46.40
frag_4532	-19.96 -21.57 -20.74
frag_7179	-31.72 -32.03 -33.16
frag_4288	28.89 29.22 30.99
frag_3108	7.03 8.48 8.77
frag_1308	48.94 49.53 51.69
frag_3470	3.18 -1.60 -0.53
frag_6927	-48.24 -45.14 -46.07
frag_2956	17.70 19.10 18.59
frag_2934	-7.39 -11.52 -12.50
frag_3661	26.80 25.36 28.01
frag_1879	29.65 30.09 30.28
frag_5690	-13.86 -11.26 -10.99
frag_3611	7.77 10.51 9.89
frag_1630	11.85 1.43 3.06
frag_4301	12.26 11.56 12.16
frag_0028	20.48 24.50 24.35
frag_6070	-11.87 -10.03 -7.72
frag_0214	56.49 55.18 53.04
frag_4421	-12.27 -10.96 -12.36
frag_4967	31.41 21.38 24.60
frag_5838	14.45 14.23 13.43
frag_4798	17.41 15.48 13.54
frag_3370	-12.58 -12.72 -12.85
frag_0776	-28.80 -28.09 -27.93
frag_4297	-26.25 -28.90 -26.91
frag_7138	-4.76 0.43 -1.77
frag_4048	-13.46 -17.28 -15.84
frag_2075	25.89 27.96 29.07
frag_0822	11.91 10.01 11.22
frag_6011	21.62 15.55 17.95
frag_6754	-22.28 -18.41 -18.47
frag_2632	5.21 3.71 5.07
frag_4168	24.62 24.27 24.52
frag_5506	-19.85 -19.82 -18.65
frag_3993	-2.42 -0.79 -2.87
frag_3071	21.02 17.61 19.27
frag_1219	-18.79 -19.01 -18.98
frag_1569	34.80 23.16 24.70
frag_5949	18.61 20.63 18.74
frag_3187	-6.53 -12.94 -11.15
frag_3106	1.91 -0.97 0.05
frag_5369	-18.43 -15.57 -17.23
frag_4676	12.23 9.80 11.17
frag_2092	36.52 38.19 39.50
frag_2326	7.65 9.71 5.86
frag_1908	1.63 -1.96 -1.65
frag_0952	2.44 5.17 4.59
frag_0849	9.96 10.12 9.97
frag_3216	-14.57 -12.81 -14.10
frag_6352	24.53 24.96 22.82
frag_1309	1.57 1.70 1.65
frag_6568	-36.16 -32.44 -31.46
frag_4027	-24.78 -22.99 -22.63
frag_5730	-30.61 -26.79 -26.62
frag_5024	37.18 34.33 33.48
frag_3197	-12.51 -13.15 -13.25
frag_2673	16.11 14.98 15.66
frag_4752	-2.60 -6.28 -9.48
frag_3638	-20.29 -18.25 -19.31
frag_5262	10.11 13.78 11.70
frag_6799	-1.09 2.73 2.50
frag_5062	-33.27 -33.23 -31.96
frag_4912	8.96 9.69 5.70
frag_4426	15.96 17.32 16.80
frag_5602	12.39 11.27 11.70
frag_2652	19.26 20.20 19.70
frag_3213	-12.30 -10.12 -12.12
frag_5027	19.04 19.20 15.79
frag_4117	-2.97 -0.72 -1.97
frag_0059	6.89 10.89 11.34
frag_0132	4.17 9.87 8.16
frag_6898	1.97 -2.98 -3.33
frag_6512	-26.14 -25.96 -26.52
frag_0996	27.61 27.13 23.34
frag_5430	4.77 5.82 4.52
frag_4202	-13.60 -11.16 -12.55
frag_2743	23.87 24.10 24.38
frag_1461	-12.32 -12.40 -13.08
frag_4173	-0.03 3.74 1.70
frag_2504	0.12 4.09 3.26
frag_0403	8.09 5.26 6.25
frag_0022	28.20 33.77 31.94
frag_1686	6.78 4.42 4.16
frag_0314	33.69 34.79 36.78
frag_6146	0.82 -4.36 -2.56
frag_6230	40.58 40.28 41.35
frag_5278	23.22 22.46 20.46
frag_1354	0.74 -0.22 0.25
frag_5232	-12.70 -17.66 -16.08
frag_0219	0.15 -8.55 -6.11
frag_6089	-55.20 -51.25 -50.26
frag_6467	12.51 5.14 7.33
frag_2423	7.03 6.09 6.27
frag_4325	-24.97 -23.06 -23.65
frag_6694	0.23 -0.07 0.13
frag_4245	-33.70 -28.40 -29.33
frag_5183	-29.73 -23.30 -24.77
frag_4285	27.72 23.47 25.69
frag_6718	-18.87 -16.79 -16.58
frag_2929	5.60 2.47 3.63
frag_2957	39.30 40.26 41.43
frag_3451	-3.68 -7.65 -6.40
frag_0515	2.06 5.42 5.38
frag_4796	15.78 11.72 9.17
frag_3232	-29.97 -28.18 -29.18
frag_4868	-30.30 -30.81 -30.70
frag_2599	-22.83 -27.71 -22.97
frag_6790	-9.31 -6.73 -6.55
frag_2130	-28.73 -29.21 -28.64
frag_3150	2.74 0.02 0.98
frag_3874	-16.24 -15.96 -17.12
frag_0865	4.55 9.50 7.60
frag_0049	6.74 11.28 10.64
frag_6919	-31.00 -26.84 -28.88
frag_2028	8.57 9.38 9.67
frag_6211	-4.38 -2.97 -3.58
frag_3003	13.19 14.09 13.97
frag_6817	5.78 3.13 3.16
frag_3879	-1.15 3.48 1.23
frag_0085	-4.18 -1.44 -2.81
frag_2045	4.76 3.76 3.71
frag_1543	3.45 0.07 1.79
frag_1216	-2.46 -6.43 -4.90
frag_5600	-19.13 -24.83 -20.13
frag_0944	-9.21 -5.25 -6.31
frag_1483	-8.21 -12.12 -12.55
frag_3841	-2.87 -3.67 -3.68
frag_0397	-0.34 -0.68 -1.93
frag_4859	-15.47 -25.33 -19.99
frag_1191	-2.90 -9.17 -7.15
frag_4134	15.05 14.55 14.83
frag_5912	19.94 20.95 20.49
frag_4824	-31.73 -33.83 -31.21
frag_0684	-4.37 -0.58 -2.31
frag_0452	15.34 20.25 20.85
frag_6518	2.14 2.94 4.54
frag_0650	6.83 5.65 6.64
frag_5554	-30.12 -24.04 -24.89
frag_5058	-28.04 -24.56 -24.39
frag_1004	21.29 19.90 17.53
frag_5923	-12.27 -10.43 -10.84
frag_3377	15.50 11.15 13.10
frag_0280	10.04 14.96 14.37
frag_1000	-34.88 -33.53 -31.99
frag_4836	-32.27 -33.72 -31.61
frag_1364	26.04 31.42 28.71
frag_3191	4.44 -0.80 -0.08
frag_2210	-17.90 -14.40 -15.18
frag_5810	-29.98 -25.51 -24.53
frag_1897	-16.06 -18.50 -18.13
frag_4751	-2.13 -10.21 -8.74
frag_1520	31.06 17.12 20.50
frag_1125	-18.34 -22.94 -18.51
frag_4264	-3.99 -13.91 -10.75
frag_7104	-23.27 -21.57 -22.65
frag_7074	-39.87 -27.99 -29.89
frag_1860	21.89 14.93 14.34
frag_4696	42.02 38.69 37.38
frag_5196	25.61 28.17 25.80
frag_3699	3.73 5.02 5.54
frag_5114	22.48 21.10 17.72
frag_0961	-2.61 -0.15 -0.75
frag_3281	-14.10 -12.19 -13.96
frag_6246	-11.56 -9.91 -9.91
frag_3359	-7.66 -6.19 -6.95
frag_5069	19.39 16.25 15.92
frag_1295	-20.10 -24.19 -23.83
frag_0072	5.27 12.38 8.76
frag_0683	-11.43 -10.88 -10.76
frag_0712	-10.16 -6.41 -6.85
frag_6611	-18.99 -20.58 -19.08
frag_7178	-25.18 -25.19 -25.31
frag_1367	-1.07 6.63 2.09
frag_4032	-26.43 -28.26 -27.52
frag_5886	-9.65 -8.03 -7.47
frag_1335	0.74 0.74 0.86
frag_5251	-25.17 -24.04 -23.97
frag_5669	11.06 12.30 11.62
frag_5929	-14.42 -14.56 -14.05
frag_0224	-0.39 -2.76 -1.33
frag_2458	7.79 6.47 6.94
frag_5908	14.28 14.90 15.19
frag_4633	13.30 9.50 7.00
frag_6077	4.64 2.44 3.79
frag_4360	-11.82 -11.90 -12.04
frag_5712	33.79 32.66 29.98
frag_2758	-2.61 0.68 -0.59
frag_2309	-9.87 -5.10 -6.45
frag_6895	11.48 12.95 11.39
frag_0937	-17.11 -13.06 -15.00
frag_1013	-5.88 -6.81 -5.73
frag_1312	-18.25 -17.13 -18.58
frag_4736	-52.51 -52.00 -48.68
frag_2079	28.95 30.05 31.36
frag_0557	2.34 8.00 6.26
frag_4249	-28.47 -23.07 -24.49
frag_5527	-0.81 -2.94 -2.31
frag_2041	8.83 7.14 7.80
frag_2255	21.79 25.72 24.86
frag_0094	11.58 10.19 10.98
frag_0620	25.21 29.52 28.85
frag_4131	7.36 7.31 7.21
frag_4571	33.25 32.79 32.49
frag_4717	-3.71 -0.16 -1.62
frag_5624	-42.35 -40.51 -40.20
frag_1302	-25.06 -26.50 -26.88
frag_0211	10.33 11.82 11.89
frag_1600	-7.18 -6.49 -7.64
frag_6199	-20.31 -19.28 -17.75
frag_6765	-0.29 -1.72 -1.74
frag_4839	-29.82 -30.87 -29.27
frag_6516	-72.08 -69.45 -67.25
frag_5715	28.64 27.37 24.98
frag_5639	6.85 5.06 6.05
frag_1579	27.27 25.28 25.79
frag_5790	-6.79 -3.46 -3.45
frag_3880	20.75 23.80 23.40
frag_7004	-4.25 -13.94 -14.68
frag_6130	16.87 18.78 16.98
frag_3684	-21.41 -22.87 -22.95
frag_6196	-22.98 -24.36 -23.25
frag_1209	-4.94 -7.33 -5.90
frag_6501	9.10 5.48 6.66
frag_0277	-8.02 -2.53 -5.05
frag_6275	27.59 27.00 23.72
frag_2844	1.95 -1.09 0.40
frag_4329	-49.47 -50.91 -46.89
frag_0876	-0.31 1.85 2.05
frag_2254	0.82 5.43 2.87
frag_2491	-7.98 -11.56 -10.98
frag_2224	28.91 32.85 31.66
frag_0852	14.07 16.03 16.57
frag_1729	-3.36 -5.38 -6.51
frag_4770	-36.53 -39.74 -37.90
frag_4208	-13.30 -10.67 -11.33
frag_4404	-26.26 -32.37 -29.60
frag_5663	-26.44 -25.74 -24.24
frag_1829	4.04 1.08 2.31
frag_2465	6.08 6.58 7.55
frag_1051	9.66 10.26 10.45
frag_2919	8.87 6.40 8.55
frag_1385	13.76 15.92 15.26
frag_0391	9.94 8.41 10.34
frag_4950	45.41 27.45 29.84
frag_7106	53.69 53.81 54.69
frag_1366	39.64 45.46 44.65
frag_6102	6.90 5.31 7.03
frag_0790	-0.53 1.86 0.42
frag_6300	17.20 16.56 18.08
frag_0126	30.42 35.73 35.32
frag_0983	11.48 11.04 11.30
frag_5123	12.86 10.46 9.52
frag_6321	-5.42 -7.53 -6.04
frag_4024	-3.14 2.55 -0.20
frag_2740	-0.80 -0.66 -1.01
frag_0221	-25.33 -28.15 -27.26
frag_0602	14.82 15.88 17.37
frag_5585	13.22 9.47 10.88
frag_6340	-25.18 -22.57 -20.76
frag_3394	1.91 -3.68 -1.06
frag_4992	48.04 44.97 43.22
frag_5177	-1.07 0.12 0.20
frag_4070	0.60 0.09 0.06
frag_3052	17.81 21.05 17.03
frag_1624	0.35 -4.46 -3.41
frag_4892	5.01 3.04 5.15
frag_3902	-10.56 -9.00 -9.35
frag_2214	-18.68 -15.80 -16.58
frag_5056	10.63 11.88 13.63
frag_3131	43.72 36.88 36.74
frag_2484	-6.13 -3.99 -5.25
frag_3774	-8.55 -10.47 -10.82
frag_2793	38.53 37.40 36.90
frag_6917	-34.96 -28.07 -30.18
frag_6914	-33.92 -30.65 -31.04
frag_1690	-18.54 -19.28 -18.96
frag_5213	8.73 7.31 7.23
frag_6129	-22.67 -25.07 -20.21
frag_1070	-25.03 -18.77 -19.80
frag_5386	16.13 14.15 15.97
frag_5625	-27.06 -31.81 -27.59
frag_5222	-3.75 0.43 0.18
frag_6557	-10.82 -9.52 -8.50
frag_0644	19.17 23.86 20.37
frag_5016	16.93 10.74 9.26
frag_0899	-15.37 -19.22 -16.48
frag_0422	-19.72 -14.57 -15.77
frag_3237	-34.87 -32.79 -33.52
frag_2394	-19.76 -18.17 -18.15
frag_2510	-3.34 -1.08 -2.65
frag_1002	-10.45 -7.22 -4.95
frag_5353	18.83 18.25 16.29
frag_6225	-29.56 -37.92 -34.41
frag_3261	-16.29 -13.30 -14.74
frag_4721	-37.21 -37.36 -35.03
frag_5181	-37.99 -41.42 -39.17
frag_0321	3.00 0.33 1.94
frag_4530	6.34 13.94 11.96
frag_1481	-8.84 -6.66 -8.73
frag_1973	2.35 -2.40 -1.08
frag_6191	-3.09 1.65 0.66
frag_3786	-3.92 -0.41 -2.03
frag_4690	-4.33 -11.02 -9.74
frag_0572	-15.99 -11.54 -11.27
frag_3248	-42.49 -42.11 -41.83
frag_6684	2.39 1.18 0.63
frag_4939	0.77 3.01 2.46
frag_4351	-9.13 -8.03 -8.47
frag_0939	-20.66 -17.72 -18.75
frag_5936	-11.15 -6.23 -7.40
frag_4669	1.16 -2.08 -0.48
frag_1510	1.77 4.66 5.38
frag_6759	-1.19 -5.56 -3.88
frag_0702	12.97 13.43 12.49
frag_1541	20.66 19.70 21.69
frag_3782	2.80 3.61 3.70
frag_2336	-17.86 -14.77 -14.85
frag_4031	-27.23 -23.52 -25.74
frag_3379	6.08 4.69 4.36
frag_0417	-7.68 -5.67 -5.57
frag_2720	-20.27 -19.21 -18.42
frag_3843	38.95 41.64 41.98
frag_3615	-6.69 -5.03 -5.71
frag_3899	0.95 3.84 2.07
frag_3273	-11.30 -14.29 -13.17
frag_5304	12.25 15.02 13.88
frag_6868	18.00 15.86 12.45
frag_4136	14.69 15.82 15.85
frag_0180	15.21 19.39 18.82
frag_5513	-51.42 -48.89 -47.66
frag_0169	4.54 9.20 7.51
frag_5197	46.80 45.34 43.47
frag_6361	-22.72 -16.39 -17.39
frag_3293	-16.68 -18.34 -17.98
frag_0341	-16.32 -13.76 -14.05
frag_1167	-24.66 -21.43 -21.54
frag_4584	37.08 36.04 32.27
frag_1924	-10.97 -12.80 -14.34
frag_5157	-38.01 -35.41 -34.40
frag_4201	-1.48 -0.18 -0.61
frag_4748	-0.27 -0.37 -1.78
frag_3984	26.48 24.91 27.08
frag_4193	-0.06 3.59 3.63
frag_3521	-1.71 -5.91 -3.88
frag_2272	17.89 22.79 22.01
frag_1877	2.04 -2.81 -2.09
frag_4517	1.84 5.88 4.84
frag_5738	-20.78 -17.13 -16.38
